ZONA;SEÇÃO;LOCAL;ENDEREÇO;BAIRRO;ELEITORES
2;342;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;377
2;343;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;376
2;344;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;371
2;345;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;374
2;346;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;372
2;347;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;369
2;528;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;372
2;560;UNIDADE ESCOLAR SIGEFREDO PACHECO;RUA DÉCIO G. DE OLIVEIRA, S/N;BELA VISTA;377
2;276;UNIDADE ESCOLAR SINVAL DE CASTRO;RUA LUCIDIO FREITAS S/N;MARQUES DE PARANAGUA;318
2;277;UNIDADE ESCOLAR SINVAL DE CASTRO;RUA LUCIDIO FREITAS S/N;MARQUES DE PARANAGUA;320
2;278;UNIDADE ESCOLAR SINVAL DE CASTRO;RUA LUCIDIO FREITAS S/N;MARQUES DE PARANAGUA;320
2;279;UNIDADE ESCOLAR SINVAL DE CASTRO;RUA LUCIDIO FREITAS S/N;MARQUES DE PARANAGUA;320
2;309;UNIDADE ESCOLAR SINVAL DE CASTRO;RUA LUCIDIO FREITAS S/N;MARQUES DE PARANAGUA;322
63;150;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;342
63;151;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;341
63;254;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;338
63;269;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;343
63;280;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;327
63;299;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;347
63;336;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;347
63;362;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;347
63;368;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;344
63;372;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;344
63;374;CENTRO EST EDU PROFISSIONALIZANTE JOSÉ PACÍFICO DE M. NETO;RUA CESAR NEGREIROS BARRO, 3939 NOVO HORIZONTE;NOVO HORIZONTE;348
63;317;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - CHICO XAVIER;RUA RIO VERDE, 2904, RUA 2, RENASCENÇA III;RENASCENÇA;350
63;337;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - CHICO XAVIER;RUA RIO VERDE, 2904, RUA 2, RENASCENÇA III;RENASCENÇA;349
63;300;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - CLARICE LISPECTOR;RUA ESTUDANTE FÁBIO CÉSAR, 2010;GURUPI;340
63;338;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - CLARICE LISPECTOR;RUA ESTUDANTE FÁBIO CÉSAR, 2010;GURUPI;339
63;301;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - MARIA JOSÉ ARCOVERDE;RUA DESEMBARGADOR BERILO MOTA, S/N, CONJUNTO DIRCEU ARCOVERDE I;ITARARÉ;352
63;344;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - MARIA JOSÉ ARCOVERDE;RUA DESEMBARGADOR BERILO MOTA, S/N, CONJUNTO DIRCEU ARCOVERDE I;ITARARÉ;349
63;313;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - NOVO MILÊNIO;RUA DIEGO MADEIRA CAMPOS 585;TODOS OS SANTOS;267
63;340;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - NOVO MILÊNIO;RUA DIEGO MADEIRA CAMPOS 585;TODOS OS SANTOS;271
63;314;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - PARQUE ESPERANÇA;RUA PROFESSOR JOSÉ DE SENA, S/N, PARQUE ESPERANÇA;EXTREMA;270
63;348;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - PARQUE ESPERANÇA;RUA PROFESSOR JOSÉ DE SENA, S/N, PARQUE ESPERANÇA;EXTREMA;272
63;318;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - RECANTO DOS PÁSSAROS;QUADRA B5 6N 6000 LOTEAMENTO RECANTO DOS PÁSSAROS ;BOM PRINCÍPIO;104
63;351;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - CMEI - RECANTO DOS PÁSSAROS;QUADRA B5 6N 6000 LOTEAMENTO RECANTO DOS PÁSSAROS ;BOM PRINCÍPIO;105
63;221;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL FRANCISCA MARQUES - CMEI;RUA TELEGRAFISTA SEBASTIÃO PORTELA N. 3143;SÃO JOÃO;288
63;359;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL FRANCISCA MARQUES - CMEI;RUA TELEGRAFISTA SEBASTIÃO PORTELA N. 3143;SÃO JOÃO;338
63;371;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL FRANCISCA MARQUES - CMEI;RUA TELEGRAFISTA SEBASTIÃO PORTELA N. 3143;SÃO JOÃO;340
63;379;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL FRANCISCA MARQUES - CMEI;RUA TELEGRAFISTA SEBASTIÃO PORTELA N. 3143;SÃO JOÃO;55
63;180;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOÃO PAULO II;RUA PARAÍSO, S/N, LOTEAMENTO VERDE CAP III;SANTANA;301
63;320;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOÃO PAULO II;RUA PARAÍSO, S/N, LOTEAMENTO VERDE CAP III;SANTANA;254
63;358;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL NOSSA SENHORA DA GUIA - CMEI;RUA SEIS COM A GABRIEL SOARES, S/N, VILA NOSSA SENHORA DA GUIA;BEIRA RIO;212
63;128;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL VILA MARIANA FORTES - CMEI;RUA ANCHIETA, N. 2112, VILA MARIANA FORTES,CONJUNTO DIRCEU ARCOVERDE I;ITARARÉ;346
63;356;CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL VILA MARIANA FORTES - CMEI;RUA ANCHIETA, N. 2112, VILA MARIANA FORTES,CONJUNTO DIRCEU ARCOVERDE I;ITARARÉ;217
63;46;CETI DIDÁCIO SILVA;CONJUNTO DIRCEU ARCOVERDE II, RUA OITENTA, 2975;ITARARÉ;351
63;47;CETI DIDÁCIO SILVA;CONJUNTO DIRCEU ARCOVERDE II, RUA OITENTA, 2975;ITARARÉ;336
63;48;CETI DIDÁCIO SILVA;CONJUNTO DIRCEU ARCOVERDE II, RUA OITENTA, 2975;ITARARÉ;344
63;49;CETI DIDÁCIO SILVA;CONJUNTO DIRCEU ARCOVERDE II, RUA OITENTA, 2975;ITARARÉ;337
63;50;CETI DIDÁCIO SILVA;CONJUNTO DIRCEU ARCOVERDE II, RUA OITENTA, 2975;ITARARÉ;338
63;141;CETI DIDÁCIO SILVA;CONJUNTO DIRCEU ARCOVERDE II, RUA OITENTA, 2975;ITARARÉ;338
63;294;CETI DIDÁCIO SILVA;CONJUNTO DIRCEU ARCOVERDE II, RUA OITENTA, 2975;ITARARÉ;315
63;119;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;334
63;120;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;329
63;121;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;338
63;122;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;331
63;123;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;346
63;124;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;328
63;251;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;337
63;255;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;351
63;304;CETI MARIA DA CONCEIÇÃO SALOMÉ;CONJUNTO RENASCENÇA II, RUA SETE, 6006;RENASCENÇA;326
63;143;CETI MODESTINA BEZERRA;RUA JAIME FORTES, 3364 - PRAÇA DO NOVO HORIZONTE;NOVO HORIZONTE;325
63;144;CETI MODESTINA BEZERRA;RUA JAIME FORTES, 3364 - PRAÇA DO NOVO HORIZONTE;NOVO HORIZONTE;342
63;145;CETI MODESTINA BEZERRA;RUA JAIME FORTES, 3364 - PRAÇA DO NOVO HORIZONTE;NOVO HORIZONTE;349
63;146;CETI MODESTINA BEZERRA;RUA JAIME FORTES, 3364 - PRAÇA DO NOVO HORIZONTE;NOVO HORIZONTE;336
63;147;CETI MODESTINA BEZERRA;RUA JAIME FORTES, 3364 - PRAÇA DO NOVO HORIZONTE;NOVO HORIZONTE;329
63;148;CETI MODESTINA BEZERRA;RUA JAIME FORTES, 3364 - PRAÇA DO NOVO HORIZONTE;NOVO HORIZONTE;338
63;149;CETI MODESTINA BEZERRA;RUA JAIME FORTES, 3364 - PRAÇA DO NOVO HORIZONTE;NOVO HORIZONTE;333
63;51;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;285
63;52;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;292
63;53;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;302
63;54;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;283
63;55;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;287
63;88;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;289
63;89;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;301
63;90;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;303
63;91;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;295
63;92;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;291
63;93;CETI PROFESSOR MILTON AGUIAR;CONJUNTO DIRCEU ARCOVERDE II,RUA 54, 3341,PRÓXIMO AO TERMINAL DO METRÔ;ITARARÉ;288
63;56;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;303
63;57;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;301
63;58;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;304
63;59;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;298
63;60;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;300
63;61;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;310
63;62;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;291
63;63;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;297
63;64;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;299
63;65;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;291
63;66;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;297
63;76;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;310
63;77;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;311
63;78;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;297
63;79;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;295
63;80;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;300
63;81;CETI PROFESSOR PIRES DE CASTRO;CJ DIRCEU ARCOVERDE II, RUA 54, 3379;ITARARÉ;301
63;142;CMEI - CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - GILCA VANESSA;RUA RONDÔNIA, 4011;VILA CORONEL CARLOS FALCÃO;164
63;341;CMEI - CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL - GILCA VANESSA;RUA RONDÔNIA, 4011;VILA CORONEL CARLOS FALCÃO;166
63;239;CMEI - CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL -SAGRADO CORAÇÃO DE JESUS;AVENIDA PRINCIPAL, S/N, POVOADO TABOCA DO PAU FERRADO;ZONA RURAL;335
63;355;CMEI - CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL -SAGRADO CORAÇÃO DE JESUS;AVENIDA PRINCIPAL, S/N, POVOADO TABOCA DO PAU FERRADO;ZONA RURAL;336
63;6;CRAS - SUDESTE II (ANTIGO NAI);RUA BRENO TEODOMIRO DE CARVALHO, 2539 DIRCEU ARCOVERDE I;ITARARÉ;307
63;7;CRAS - SUDESTE II (ANTIGO NAI);RUA BRENO TEODOMIRO DE CARVALHO, 2539 DIRCEU ARCOVERDE I;ITARARÉ;304
63;37;CRAS - SUDESTE II (ANTIGO NAI);RUA BRENO TEODOMIRO DE CARVALHO, 2539 DIRCEU ARCOVERDE I;ITARARÉ;308
63;38;CRAS - SUDESTE II (ANTIGO NAI);RUA BRENO TEODOMIRO DE CARVALHO, 2539 DIRCEU ARCOVERDE I;ITARARÉ;307
63;39;CRAS - SUDESTE II (ANTIGO NAI);RUA BRENO TEODOMIRO DE CARVALHO, 2539 DIRCEU ARCOVERDE I;ITARARÉ;308
63;40;CRAS - SUDESTE II (ANTIGO NAI);RUA BRENO TEODOMIRO DE CARVALHO, 2539 DIRCEU ARCOVERDE I;ITARARÉ;309
63;345;CRAS - SUDESTE II (ANTIGO NAI);RUA BRENO TEODOMIRO DE CARVALHO, 2539 DIRCEU ARCOVERDE I;ITARARÉ;309
63;126;CRAS SUDESTE III - (ANTIGO NAI);RUA CANASTRA, 2714;COLORADO;326
63;127;CRAS SUDESTE III - (ANTIGO NAI);RUA CANASTRA, 2714;COLORADO;335
63;227;CRECHE COMUNITÁRIA VILA FREI DAMIÃO;RUA SÃO JOSÉ DE RIBAMAR, S/N, VILA FREI DAMIÃO;GURUPI;333
63;228;CRECHE COMUNITÁRIA VILA FREI DAMIÃO;RUA SÃO JOSÉ DE RIBAMAR, S/N, VILA FREI DAMIÃO;GURUPI;322
63;256;CRECHE COMUNITÁRIA VILA FREI DAMIÃO;RUA SÃO JOSÉ DE RIBAMAR, S/N, VILA FREI DAMIÃO;GURUPI;328
63;272;CRECHE COMUNITÁRIA VILA FREI DAMIÃO;RUA SÃO JOSÉ DE RIBAMAR, S/N, VILA FREI DAMIÃO;GURUPI;288
63;307;CRECHE COMUNITÁRIA VILA FREI DAMIÃO;RUA SÃO JOSÉ DE RIBAMAR, S/N, VILA FREI DAMIÃO;GURUPI;131
63;198;DNIT - DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES;AVENIDA JOÃO XXIII, 1316, TEL 3232-1972 / 3232-1971;NOIVOS;393
63;199;DNIT - DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES;AVENIDA JOÃO XXIII, 1316, TEL 3232-1972 / 3232-1971;NOIVOS;394
63;200;DNIT - DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES;AVENIDA JOÃO XXIII, 1316, TEL 3232-1972 / 3232-1971;NOIVOS;390
63;279;DNIT - DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES;AVENIDA JOÃO XXIII, 1316, TEL 3232-1972 / 3232-1971;NOIVOS;387
63;376;DNIT - DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANSPORTES;AVENIDA JOÃO XXIII, 1316, TEL 3232-1972 / 3232-1971;NOIVOS;106
63;258;ESCOLA MUNICIPAL ALTINA CASTELO BRANCO ;RUA ADÃO MEDEIROS SOARES, 2945 ;PARQUE IDEAL;345
63;290;ESCOLA MUNICIPAL ALTINA CASTELO BRANCO ;RUA ADÃO MEDEIROS SOARES, 2945 ;PARQUE IDEAL;346
63;310;ESCOLA MUNICIPAL ALTINA CASTELO BRANCO ;RUA ADÃO MEDEIROS SOARES, 2945 ;PARQUE IDEAL;347
63;332;ESCOLA MUNICIPAL ALTINA CASTELO BRANCO ;RUA ADÃO MEDEIROS SOARES, 2945 ;PARQUE IDEAL;344
63;375;ESCOLA MUNICIPAL ALTINA CASTELO BRANCO ;RUA ADÃO MEDEIROS SOARES, 2945 ;PARQUE IDEAL;111
63;190;ESCOLA MUNICIPAL ANGOLÁ;POVOADO ANGOLÁ, S/N;ZONA RURAL;265
63;354;ESCOLA MUNICIPAL ANGOLÁ;POVOADO ANGOLÁ, S/N;ZONA RURAL;105
63;165;ESCOLA MUNICIPAL ANTONIO FERRAZ;RUA SANTO ANTONIO, S/N;TODOS OS SANTOS;348
63;166;ESCOLA MUNICIPAL ANTONIO FERRAZ;RUA SANTO ANTONIO, S/N;TODOS OS SANTOS;348
63;266;ESCOLA MUNICIPAL ANTONIO FERRAZ;RUA SANTO ANTONIO, S/N;TODOS OS SANTOS;348
63;288;ESCOLA MUNICIPAL ANTONIO FERRAZ;RUA SANTO ANTONIO, S/N;TODOS OS SANTOS;346
63;192;ESCOLA MUNICIPAL AREOLINO LEÔNCIO DA SILVA - EMALS;POVOADO BOQUINHA, S/N;ZONA RURAL;147
63;193;ESCOLA MUNICIPAL AREOLINO LEÔNCIO DA SILVA - EMALS;POVOADO BOQUINHA, S/N;ZONA RURAL;157
63;194;ESCOLA MUNICIPAL AREOLINO LEÔNCIO DA SILVA - EMALS;POVOADO BOQUINHA, S/N;ZONA RURAL;159
63;195;ESCOLA MUNICIPAL AREOLINO LEÔNCIO DA SILVA - EMALS;POVOADO BOQUINHA, S/N;ZONA RURAL;158
63;347;ESCOLA MUNICIPAL AREOLINO LEÔNCIO DA SILVA - EMALS;POVOADO BOQUINHA, S/N;ZONA RURAL;129
63;181;ESCOLA MUNICIPAL ARTHUR MEDEIROS CARNEIRO;ESTRADA DA USINA SANTANA, S/N, JARDIM EUROPA, TEL 3235-9965;SANTANA;350
63;182;ESCOLA MUNICIPAL ARTHUR MEDEIROS CARNEIRO;ESTRADA DA USINA SANTANA, S/N, JARDIM EUROPA, TEL 3235-9965;SANTANA;349
63;183;ESCOLA MUNICIPAL ARTHUR MEDEIROS CARNEIRO;ESTRADA DA USINA SANTANA, S/N, JARDIM EUROPA, TEL 3235-9965;SANTANA;348
63;184;ESCOLA MUNICIPAL ARTHUR MEDEIROS CARNEIRO;ESTRADA DA USINA SANTANA, S/N, JARDIM EUROPA, TEL 3235-9965;SANTANA;353
63;185;ESCOLA MUNICIPAL ARTHUR MEDEIROS CARNEIRO;ESTRADA DA USINA SANTANA, S/N, JARDIM EUROPA, TEL 3235-9965;SANTANA;351
63;186;ESCOLA MUNICIPAL ARTHUR MEDEIROS CARNEIRO;ESTRADA DA USINA SANTANA, S/N, JARDIM EUROPA, TEL 3235-9965;SANTANA;349
63;306;ESCOLA MUNICIPAL ARTHUR MEDEIROS CARNEIRO;ESTRADA DA USINA SANTANA, S/N, JARDIM EUROPA, TEL 3235-9965;SANTANA;350
63;125;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;345
63;262;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;328
63;268;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;310
63;270;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;332
63;277;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;320
63;286;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;308
63;308;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;306
63;333;ESCOLA MUNICIPAL BARJAS NEGRI;RESIDENCIAL SOL NASCENTE, RUA FISCAL ENOQUE SOARES 1000;REDONDA;310
63;178;ESCOLA MUNICIPAL BOM PRINCÍPIO;ESTRADA PROFESSOR CAMILO FILHO, 7211;BOM PRINCÍPIO;275
63;179;ESCOLA MUNICIPAL BOM PRINCÍPIO;ESTRADA PROFESSOR CAMILO FILHO, 7211;BOM PRINCÍPIO;276
63;302;ESCOLA MUNICIPAL BOM PRINCÍPIO;ESTRADA PROFESSOR CAMILO FILHO, 7211;BOM PRINCÍPIO;281
63;326;ESCOLA MUNICIPAL BOM PRINCÍPIO;ESTRADA PROFESSOR CAMILO FILHO, 7211;BOM PRINCÍPIO;186
63;328;ESCOLA MUNICIPAL BOM PRINCÍPIO;ESTRADA PROFESSOR CAMILO FILHO, 7211;BOM PRINCÍPIO;182
63;188;ESCOLA MUNICIPAL CENTRO DOS AFONSINHOS;POVOADO CENTRO DOS AFONSINHOS - SUDESTE NO. 2135;ZONA RURAL;117
63;189;ESCOLA MUNICIPAL CENTRO DOS AFONSINHOS;POVOADO CENTRO DOS AFONSINHOS - SUDESTE NO. 2135;ZONA RURAL;320
63;350;ESCOLA MUNICIPAL CENTRO DOS AFONSINHOS;POVOADO CENTRO DOS AFONSINHOS - SUDESTE NO. 2135;ZONA RURAL;115
63;196;ESCOLA MUNICIPAL CHAPADINHA;POVOADO CHAPADINHA SUDESTE;ZONA RURAL;133
63;353;ESCOLA MUNICIPAL CHAPADINHA;POVOADO CHAPADINHA SUDESTE;ZONA RURAL;36
63;132;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;353
63;133;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;351
63;134;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;349
63;135;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;362
63;136;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;340
63;265;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;356
63;281;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;333
63;369;ESCOLA MUNICIPAL DA EXTREMA;AVENIDA SÃO FRANCISCO, 3165, TEL. 3236 6551;EXTREMA;191
63;237;ESCOLA MUNICIPAL DEPUTADO HUMBERTO REIS DA SILVEIRA;RUA QUATRO, 1514 - LOTEAMENTO VITÓRIA ;GURUPI;347
63;238;ESCOLA MUNICIPAL DEPUTADO HUMBERTO REIS DA SILVEIRA;RUA QUATRO, 1514 - LOTEAMENTO VITÓRIA ;GURUPI;348
63;257;ESCOLA MUNICIPAL DEPUTADO HUMBERTO REIS DA SILVEIRA;RUA QUATRO, 1514 - LOTEAMENTO VITÓRIA ;GURUPI;352
63;284;ESCOLA MUNICIPAL DEPUTADO HUMBERTO REIS DA SILVEIRA;RUA QUATRO, 1514 - LOTEAMENTO VITÓRIA ;GURUPI;346
63;187;ESCOLA MUNICIPAL DONA ISABEL PEREIRA;POVOADO  ATALAIA, S/N;ZONA RURAL;78
63;242;ESCOLA MUNICIPAL DONA ISABEL PEREIRA;POVOADO  ATALAIA, S/N;ZONA RURAL;282
63;243;ESCOLA MUNICIPAL DONA ISABEL PEREIRA;POVOADO  ATALAIA, S/N;ZONA RURAL;261
63;261;ESCOLA MUNICIPAL DONA ISABEL PEREIRA;POVOADO  ATALAIA, S/N;ZONA RURAL;159
